city,name,reviews.text
Boston,The Boxer,"Bad: Sofa bed very uncomfortable. Good: Great restoration of classic building close to sports, shopping and financial district."
Boston,The Boxer,Bad: Room too small and ice machine broke nice too small rooms. Good: Free water and apples
Boston,The Boxer,"Bad: The pillows were very flat and uncomfortable, and there was no real blanket on the bed!. Good: Location, staff, aesthetics, price."
Boston,The Boxer,"Bad: I think the hotel could do more to promote the on site restaurant with newly arrived guests. My husband tried it and thought the food was great but if there'd been a deal or something to catch our attention I'm sure we'd have eaten breakfast there both mornings of our stay. I also think that although the space inside the rooms seems to be well used that there are some practical challenges with storage where existing space could be better used for the ease and comfort of guests. Good: Very comfortable beds. Not massive but cosy and we all slept well. The linens were clean and fresh and we enjoyed the L'Occitane products in the bathroom. The staff were friendly, kind and helpful."
Boston,The Boxer,Bad: The room lacked hanging space and was quite small. Good: The staff were friendly and helpful. The bar and restaurant were nice
Boston,The Boxer,"Bad: The minibar and the heating were noisy, but it didn't really disrupt our sleep. Breakfast was good, but perhaps the avocado toast was a bit small for the price. Good: The staff were all friendly and professional. Our room was clean and warm (it was cold out!) and had everything we needed. The drinks and food were very good, especially the Finch burger and the crab bennies at breakfast. Overall, we really liked the feel of the hotel and would definitely stay again, especially if we were going out of North Station again which is just around the corner."
Boston,The Boxer,Good: The location was perfect for walking to everything
Boston,The Boxer,"Bad: Shower didn't drain propery, was puddle in shower when we checked in. Someone else's shower water left over, very gross. Good: Very friendly staff."
Boston,The Boxer,Bad: Room servicing late in the day. Good: Great hotel. Friendly staff.
Boston,The Boxer,Nothing Very friendly staff and very helpful
Boston,The Boxer,Bad: The restaurant was closed for a refurb and as a result we had to eat our breakfast in the lobby on our knees. We had tiny plastic plates and plastic cutlery and a poor food choice . I was not informed by booking.com that this was the case . It was not the service we wanted for 675 dollars for 2 nights!!. Good: The room was good
Boston,The Boxer,"Bad: the room was not very big and a couple more hooks here and there would have been nice to hang coat, towels etc. Good: nice decoration, well located"
Boston,The Boxer,Bad: Just want to say paying 330 for one night would have been nice too get breakfast included in the price. . Good: At least it wasnt too far from TD garden.
Boston,The Boxer,The bed was uncomfortable It was close walking distance to everything
Boston,The Boxer,"Good: Staff was great, room small but clean and organized well. Location to TD Garden and restaurants awesome."
Boston,The Boxer,Good: Perfect location if you're attending an even at the Garden. Very short walk
Boston,The Boxer,Good: Great location. Extremely comfortable bed and pillows. Wonderful friendly staff.
Boston,The Boxer,Bad: The bed platforms! Perhaps if they were painted white they would become part of the bed and maybe missed a little more! They are now the colour of the carpet - beware!. Good: The staff! Very helpful and welcoming and happy! Loved the L'octaine toiletries. Free bikes were a good idea too but it rained during my visit.
Boston,The Boxer,Bad: Buffet food.
New Orleans,The Old No. 77 Hotel & Chandlery,"Loved this place! If you are looking for a chain hotel, THIS IS NOT for you. If you are looking for different, unique, friendly, fun...then this is it. We chose the little room with Queen bed, no windows..and it was GREAT. Best bed I've slept in while traveling in a long long time. Although there are internal hotel noises every once and a while..it was by no means disturbing or loud. Location was awesome! We mainly hung out on Decatour street/Jackson square/French market..but even bourbon street was a short walk. Hotel staff is very knowledgeable about places to eat and things to do. We didn't drive here so no idea about parking or valet. Staff was extremely friendly. It's just a super little gem in a crazy town."
New Orleans,The Old No. 77 Hotel & Chandlery,"Great hotel. So much more character than staying in one of the big chain hotels. The building was a transformed warehouse, so walls are old brick, floors are resurfaced wood, etc. Very Cool. Super helpful staff. Great coffee shop restaurant downstairs. Definitely will return."
New Orleans,The Old No. 77 Hotel & Chandlery,Nice hotel with a great restaurant! Only thing that would have been nice to have it a bathtub rather than just a shower.
New Orleans,The Old No. 77 Hotel & Chandlery,"Pros- Great customer service, comfortable beds, clean rooms, fantastic room style/decor and safe area. Cons- no pool, no meals available, just a few pastry type items at the bar/lobby"
New Orleans,The Old No. 77 Hotel & Chandlery,"The young, hip hotel guests probaby cringed when they saw me schlep my 4, 6, and 8 year olds through the front door and I immediately realized our family was not the hotel's target demographic, but we LOVED this place. As a former New Orleans resident, this is as local as you can get. Compar Lapin was unbelievable and my children could not get enough of their homemade pasta and gnocchi and probably would have gone home with our server, Clare (that is how much they liked her). The head cocktail crafter, Abby, was super friendly and insanely adorable and her staff was extremely talented and helpful. The room was so comfortable my children slept almost two hours past their norm, which was probably appreciated by the majority of guests who had been tearing up their livers the night before. We did not use maid service so my only suggestion would be a little more counter space in the bath and more towels. Other than that, it was perfect."
